name,proc_id,njss_url,address,categories,open_count,total_count,result_count
最高裁判所 大阪高等裁判所 奈良地方裁判所 奈良簡易裁判所,2790,https://www2.njss.info/organizations/proc/2790,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良地方裁判所 葛城支部,2791,https://www2.njss.info/organizations/proc/2791,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良家庭裁判所 葛城支部,2792,https://www2.njss.info/organizations/proc/2792,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良地方裁判所 葛城簡易裁判所,2793,https://www2.njss.info/organizations/proc/2793,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良地方裁判所 五條支部,2794,https://www2.njss.info/organizations/proc/2794,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良家庭裁判所 五條支部,2795,https://www2.njss.info/organizations/proc/2795,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良地方裁判所 五條簡易裁判所,2796,https://www2.njss.info/organizations/proc/2796,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良地方裁判所 宇陀簡易裁判所,2797,https://www2.njss.info/organizations/proc/2797,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良家庭裁判所 吉野出張所,2798,https://www2.njss.info/organizations/proc/2798,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 奈良地方裁判所 吉野簡易裁判所,2799,https://www2.njss.info/organizations/proc/2799,奈良県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津家庭裁判所,2800,https://www2.njss.info/organizations/proc/2800,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 大津簡易裁判所,2801,https://www2.njss.info/organizations/proc/2801,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 彦根支部,2802,https://www2.njss.info/organizations/proc/2802,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津家庭裁判所 彦根支部,2803,https://www2.njss.info/organizations/proc/2803,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 彦根簡易裁判所,2804,https://www2.njss.info/organizations/proc/2804,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 長浜支部,2805,https://www2.njss.info/organizations/proc/2805,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津家庭裁判所 長浜支部,2806,https://www2.njss.info/organizations/proc/2806,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 長浜簡易裁判所,2807,https://www2.njss.info/organizations/proc/2807,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津家庭裁判所 高島出張所,2808,https://www2.njss.info/organizations/proc/2808,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 高島簡易裁判所,2809,https://www2.njss.info/organizations/proc/2809,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 甲賀簡易裁判所,2810,https://www2.njss.info/organizations/proc/2810,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 大津地方裁判所 東近江簡易裁判所,2811,https://www2.njss.info/organizations/proc/2811,滋賀県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山家庭裁判所,2812,https://www2.njss.info/organizations/proc/2812,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 和歌山簡易裁判所,2813,https://www2.njss.info/organizations/proc/2813,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 田辺支部,2814,https://www2.njss.info/organizations/proc/2814,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山家庭裁判所 田辺支部,2815,https://www2.njss.info/organizations/proc/2815,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 田辺簡易裁判所,2816,https://www2.njss.info/organizations/proc/2816,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 御坊支部,2817,https://www2.njss.info/organizations/proc/2817,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山家庭裁判所 御坊支部,2818,https://www2.njss.info/organizations/proc/2818,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 御坊簡易裁判所,2819,https://www2.njss.info/organizations/proc/2819,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 新宮支部,2820,https://www2.njss.info/organizations/proc/2820,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山家庭裁判所 新宮支部,2821,https://www2.njss.info/organizations/proc/2821,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 新宮簡易裁判所,2822,https://www2.njss.info/organizations/proc/2822,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 湯浅簡易裁判所,2823,https://www2.njss.info/organizations/proc/2823,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 妙寺簡易裁判所,2824,https://www2.njss.info/organizations/proc/2824,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 橋本簡易裁判所,2825,https://www2.njss.info/organizations/proc/2825,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 大阪高等裁判所 和歌山地方裁判所 串本簡易裁判所,2826,https://www2.njss.info/organizations/proc/2826,和歌山県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋家庭裁判所,2827,https://www2.njss.info/organizations/proc/2827,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 金沢支部,2828,https://www2.njss.info/organizations/proc/2828,石川県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 名古屋簡易裁判所,2829,https://www2.njss.info/organizations/proc/2829,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 一宮支部,2830,https://www2.njss.info/organizations/proc/2830,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋家庭裁判所 一宮支部,2831,https://www2.njss.info/organizations/proc/2831,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 一宮簡易裁判所,2832,https://www2.njss.info/organizations/proc/2832,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 半田支部,2833,https://www2.njss.info/organizations/proc/2833,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋家庭裁判所 半田支部,2834,https://www2.njss.info/organizations/proc/2834,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 半田簡易裁判所,2835,https://www2.njss.info/organizations/proc/2835,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 岡崎支部,2836,https://www2.njss.info/organizations/proc/2836,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋家庭裁判所 岡崎支部,2837,https://www2.njss.info/organizations/proc/2837,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 岡崎簡易裁判所,2838,https://www2.njss.info/organizations/proc/2838,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 豊橋支部,2839,https://www2.njss.info/organizations/proc/2839,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋家庭裁判所 豊橋支部,2840,https://www2.njss.info/organizations/proc/2840,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 豊橋簡易裁判所,2841,https://www2.njss.info/organizations/proc/2841,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 春日井簡易裁判所,2842,https://www2.njss.info/organizations/proc/2842,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 瀬戸簡易裁判所,2843,https://www2.njss.info/organizations/proc/2843,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 津島簡易裁判所,2844,https://www2.njss.info/organizations/proc/2844,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 犬山簡易裁判所,2845,https://www2.njss.info/organizations/proc/2845,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 安城簡易裁判所,2846,https://www2.njss.info/organizations/proc/2846,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 豊田簡易裁判所,2847,https://www2.njss.info/organizations/proc/2847,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 名古屋地方裁判所 新城簡易裁判所,2848,https://www2.njss.info/organizations/proc/2848,愛知県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津家庭裁判所,2849,https://www2.njss.info/organizations/proc/2849,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 津簡易裁判所,2850,https://www2.njss.info/organizations/proc/2850,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 松阪支部,2851,https://www2.njss.info/organizations/proc/2851,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津家庭裁判所 松阪支部,2852,https://www2.njss.info/organizations/proc/2852,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 松阪簡易裁判所,2853,https://www2.njss.info/organizations/proc/2853,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 伊賀支部,2854,https://www2.njss.info/organizations/proc/2854,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津家庭裁判所 伊賀支部,2855,https://www2.njss.info/organizations/proc/2855,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 伊賀簡易裁判所,2856,https://www2.njss.info/organizations/proc/2856,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 四日市支部,2857,https://www2.njss.info/organizations/proc/2857,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津家庭裁判所 四日市支部,2858,https://www2.njss.info/organizations/proc/2858,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 四日市簡易裁判所,2859,https://www2.njss.info/organizations/proc/2859,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 伊勢支部,2860,https://www2.njss.info/organizations/proc/2860,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津家庭裁判所 伊勢支部,2861,https://www2.njss.info/organizations/proc/2861,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 伊勢簡易裁判所,2862,https://www2.njss.info/organizations/proc/2862,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 熊野支部,2863,https://www2.njss.info/organizations/proc/2863,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津家庭裁判所 熊野支部,2864,https://www2.njss.info/organizations/proc/2864,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 熊野簡易裁判所,2865,https://www2.njss.info/organizations/proc/2865,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 鈴鹿簡易裁判所,2866,https://www2.njss.info/organizations/proc/2866,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 桑名簡易裁判所,2867,https://www2.njss.info/organizations/proc/2867,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津家庭裁判所 尾鷲出張所,2868,https://www2.njss.info/organizations/proc/2868,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 津地方裁判所 尾鷲簡易裁判所,2869,https://www2.njss.info/organizations/proc/2869,三重県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜家庭裁判所,2870,https://www2.njss.info/organizations/proc/2870,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜地方裁判所 岐阜簡易裁判所,2871,https://www2.njss.info/organizations/proc/2871,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜地方裁判所 大垣支部,2872,https://www2.njss.info/organizations/proc/2872,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜家庭裁判所 大垣支部,2873,https://www2.njss.info/organizations/proc/2873,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜地方裁判所 大垣簡易裁判所,2874,https://www2.njss.info/organizations/proc/2874,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜地方裁判所 高山支部,2875,https://www2.njss.info/organizations/proc/2875,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜家庭裁判所 高山支部,2876,https://www2.njss.info/organizations/proc/2876,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜地方裁判所 高山簡易裁判所,2877,https://www2.njss.info/organizations/proc/2877,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜地方裁判所 多治見支部,2878,https://www2.njss.info/organizations/proc/2878,岐阜県,国・省庁|裁判所,0,0,0
最高裁判所 名古屋高等裁判所 岐阜家庭裁判所 多治見支部,2879,https://www2.njss.info/organizations/proc/2879,岐阜県,国・省庁|裁判所,0,0,0
